list_name,name,label,Region,District,Chiefdom,Community,Distribution Point
health_facility,1071,Kagbere CHC,,,130,130,130
health_facility,1072,Mambiama MCHP,,,130,130,130
health_facility,1073,Fullah Town 1 (Makarie) CHP,,,131,131,131
health_facility,1074,Kerefay Loko MCHP,,,131,131,131
health_facility,1075,Kolisokoh CHP,,,131,131,131
health_facility,1076,Mabayo MCHP,,,131,131,131
health_facility,1077,Magbaikoli MCHP,,,131,131,131
health_facility,1078,Magbenteh Hospital,,,131,131,131
health_facility,1079,Makarie MCHP,,,131,131,131
health_facility,1080,Mangay Loko MCHP,,,131,131,131
health_facility,1081,Marie Stopes (Makarie) Clinic,,,131,131,131
health_facility,1082,Masongbo (Makarie) CHC,,,131,131,131
health_facility,1083,Mateneh MCHP,,,131,131,131
health_facility,1084,Puntung MCHP,,,131,131,131
health_facility,1085,Thonkoba CHP,,,131,131,131
health_facility,1086,Yainkassa CHP,,,131,131,131
health_facility,1087,Kiampkakolo MCHP,,,132,132,132
health_facility,1088,Manewa MCHP,,,132,132,132
health_facility,1089,Mara CHC,,,132,132,132
health_facility,1090,Kalangba (Ngowahun) CHC,,,133,133,133
health_facility,1091,Maharie CHP,,,133,133,133
health_facility,1092,Makiteh (Ngowahun) MCHP,,,133,133,133
health_facility,1093,Masongbo Loko CHP,,,133,133,133
health_facility,1094,Tambiama CHP,,,133,133,133
health_facility,1095,Kathanta Bana CHP,,,134,134,134
health_facility,1096,Kathekeya Kaboli CHP,,,134,134,134
health_facility,1097,Makeni Lol MCHP,,,134,134,134
health_facility,1098,Makolor CHP,,,134,134,134
health_facility,1099,Mapaki CHC,,,134,134,134
health_facility,1100,Masabong Pil MCHP,,,134,134,134
health_facility,1101,Masingbi Lol MCHP,,,134,134,134
health_facility,1102,Binkolo CHC,,,135,135,135
health_facility,1103,Kabombeh MCHP,,,135,135,135
health_facility,1104,Kabonka MCHP,,,135,135,135
health_facility,1105,Kagbo MCHP,,,135,135,135
health_facility,1106,Kapethe MCHP,,,135,135,135
health_facility,1107,Kateneh MCHP,,,135,135,135
health_facility,1108,Kayasie CHP,,,135,135,135
health_facility,1109,Mabonkani MCHP,,,135,135,135
health_facility,1110,Maselleh MCHP,,,135,135,135
health_facility,1111,Masongbo Limba MCHP,,,135,135,135
health_facility,1112,Bassaia MCHP,,,136,136,136
health_facility,1113,Bumbuna CHC,,,136,136,136
health_facility,1114,Kemedugu MCHP,,,136,136,136
health_facility,1115,New Ferengbeya CHP,,,136,136,136
health_facility,1116,Lion Heart Hospital,,,137,137,137
health_facility,1117,Mafay MCHP,,,137,137,137
health_facility,1118,Manowo CHC,,,137,137,137
health_facility,1119,Yeben MCHP,,,137,137,137
health_facility,1120,Yele CHC,,,137,137,137
health_facility,1121,Makonkorie CHP,,,138,138,138
health_facility,1122,Mayepoh CHP,,,138,138,138
health_facility,1123,Petifu Mayepoh MCHP,,,138,138,138
health_facility,1124,Mabankra MCHP,,,139,139,139
health_facility,1125,Mabarr Polie MCHP,,,139,139,139
health_facility,1126,Maraka MCHP,,,139,139,139
health_facility,1127,Mathamp MCHP,,,139,139,139
health_facility,1128,Mansumana CHP,,,140,140,140
health_facility,1129,Warrima (Gbonkolenken) MCHP,,,140,140,140
health_facility,1130,Kamarugu MCHP,,,141,141,141
health_facility,1131,Masumbrie CHC,,,141,141,141
health_facility,1132,Kamasaypana MCHP,,,142,142,142
health_facility,1133,Kathombo MCHP,,,142,142,142
health_facility,1134,Komrabai Station MCHP,,,143,143,143
health_facility,1135,Mabai (Kholifa Mabang) MCHP,,,143,143,143
health_facility,1136,Mabang (Kholifa Mabang) CHC,,,143,143,143
health_facility,1137,Mamanso Kafla MCHP,,,143,143,143
health_facility,1138,Marunia MCHP,,,143,143,143
health_facility,1139,Mathinkalol MCHP,,,143,143,143
health_facility,1140,Mabom CHC,,,144,144,144
health_facility,1141,Maborie MCHP,,,144,144,144
health_facility,1142,Magbass CHP,,,144,144,144
health_facility,1143,Mamuntha MCHP,,,144,144,144
health_facility,1144,Masagbill MCHP,,,144,144,144
health_facility,1145,Masoko MCHP,,,144,144,144
health_facility,1146,Mayossoh MCHP,,,144,144,144
health_facility,1147,Family (Magburaka) Clinic,,,145,145,145
health_facility,1148,Mabai (Kholifa Rowalla) MCHP,,,145,145,145
health_facility,1149,Magburaka Government Hospital,,,145,145,145
health_facility,1150,Magburaka Under Fives Clinic,,,145,145,145
health_facility,1151,Malone MCHP,,,145,145,145
health_facility,1152,Masanga Leprosy Hospital,,,145,145,145
health_facility,1153,Masanga MCHP,,,145,145,145
health_facility,1154,Makali CHC,,,146,146,146
health_facility,1155,Makoni Line MCHP,,,146,146,146
health_facility,1156,Mapamurie MCHP,,,146,146,146
health_facility,1157,Massaba MCHP,,,146,146,146
health_facility,1158,Wonkibor MCHP,,,146,146,146
health_facility,1159,Fothaneh Bana MCHP,,,147,147,147
health_facility,1160,Mafulka MCHP,,,147,147,147
health_facility,1161,Magbanabom MCHP,,,147,147,147
health_facility,1162,Magbanto Bana MCHP,,,147,147,147
health_facility,1163,Mamanso Sanka CHP,,,147,147,147
health_facility,1164,Petifu Mandugu MCHP,,,147,147,147
health_facility,1165,Fothaneh Junction MCHP,,,148,148,148
health_facility,1166,Mabineh MCHP,,,148,148,148
health_facility,1167,Maconteh Tama MCHP,,,148,148,148
health_facility,1168,Masiaka (Kunike Sanda) MCHP,,,148,148,148
health_facility,1169,Masingbi CHC,,,148,148,148
health_facility,1170,Matholey MCHP,,,148,148,148
health_facility,1171,Petifuline CHP,,,148,148,148
health_facility,1172,Makoba Bana MCHP,,,149,149,149
health_facility,1173,Robina CHP,,,149,149,149
health_facility,1174,Rochen Malal CHP,,,149,149,149
health_facility,1175,Bendugu CHC,,,150,150,150
health_facility,1176,Dankawalia CHP,,,150,150,150
health_facility,1177,Kholifaga MCHP,,,150,150,150
health_facility,1178,Kunya CHP,,,150,150,150
health_facility,1179,Nninkikoro MCHP,,,150,150,150
health_facility,1180,Mabontor CHP,,,151,151,151
health_facility,1181,Makonthanday MCHP,,,151,151,151
health_facility,1182,Mayassoh MCHP,,,151,151,151
health_facility,1183,Makelleh Tane MCHP,,,152,152,152
health_facility,1184,Makona mchp,,,152,152,152
health_facility,1185,makrugbeh chp,,,152,152,152
health_facility,1186,Mananthelie mchp,,,152,152,152
health_facility,1187,Mangaybana mchp,,,152,152,152
health_facility,1188,Masankoro MCHP,,,152,152,152
health_facility,1189,Mathonkara mchp,,,152,152,152
health_facility,1190,Mathufulie MCHP,,,152,152,152
health_facility,1191,Matotoka CHP,,,152,152,152
health_facility,1192,Rosengbeh MCHP,,,152,152,152
health_facility,1193,Bakeloko CHP,,,153,153,153
health_facility,1194,Bath Bana MCHP,,,153,153,153
health_facility,1195,Magbaesa MCHP,,,153,153,153
health_facility,1196,Magbaft MCHP,,,153,153,153
health_facility,1197,Magbassabana MCHP,,,153,153,153
health_facility,1198,Makeni-Rokfullah MCHP,,,153,153,153
health_facility,1199,Makundu MCHP,,,153,153,153
health_facility,1200,Matawa MCHP,,,153,153,153
health_facility,1201,Petifu Fulamasa CHP,,,153,153,153
health_facility,1202,Robarie MCHP,,,153,153,153
health_facility,1203,Ronietta MCHP,,,153,153,153
health_facility,1204,Rorocks CHC,,,153,153,153
health_facility,1205,Ahmadiyya Muslim (Yoni Mamala) Hospital,,,154,154,154
health_facility,1206,Bonkababay CHP,,,154,154,154
health_facility,1207,Foindu (Yoni Mamala) MCHP,,,154,154,154
health_facility,1208,Hinistas CHC,,,154,154,154
health_facility,1209,Kumrabai Yoni CHP,,,154,154,154
health_facility,1210,Macrogba CHP,,,154,154,154
health_facility,1211,Magboki Road Mile 91 CHP,,,154,154,154
health_facility,1212,Magbosie MCHP,,,154,154,154
health_facility,1213,Makelleh CHP,,,154,154,154
health_facility,1214,Mamaka (Yoni Mamala) MCHP,,,154,154,154
health_facility,1215,Mananie MCHP,,,154,154,154
health_facility,1216,Masengbeh CHP,,,154,154,154
health_facility,1217,Maseprr MCHP,,,154,154,154
health_facility,1218,Mathoir CHC,,,154,154,154
health_facility,1219,Mayorgbor MCHP,,,154,154,154
health_facility,1220,Our Lady of Guadalupe Clinic,,,154,154,154
health_facility,1221,Rochen Kamandao CHP,,,154,154,154
health_facility,1222,Rokimbi MCHP,,,154,154,154
health_facility,1223,United Methodist Church Yonibana CHC,,,154,154,154
health_facility,1224,Yonibana MCHP,,,154,154,154
health_facility,1225,Yonibana Sai Hospital,,,154,154,154
health_facility,1226,Badala MCHP,,,155,155,155
health_facility,1227,Dalakuru CHP,,,155,155,155
health_facility,1228,Diang Kamaron MCHP,,,155,155,155
health_facility,1229,Diang Sokurala MCHP,,,155,155,155
health_facility,1230,Foria CHP,,,155,155,155
health_facility,1231,Kania (Diang) CHP,,,155,155,155
health_facility,1232,Kondembaia CHC,,,155,155,155
health_facility,1233,Lengekoro CHP,,,155,155,155
health_facility,1234,Solia MCHP,,,155,155,155
health_facility,1235,Yara CHP,,,155,155,155
health_facility,1236,Yiben MCHP,,,155,155,155
health_facility,1237,Kasassie CHP,,,156,156,156
health_facility,1238,Madina Gbonkorbor CHP,,,156,156,156
health_facility,1239,Alkalia CHP,,,157,157,157
health_facility,1240,Kumala CHP,,,157,157,157
health_facility,1241,Mandia MCHP,,,158,158,158
health_facility,1242,Thellia CHP,,,158,158,158
health_facility,1243,Fadugu CHC,,,159,159,159
health_facility,1244,Kagbasia MCHP,,,159,159,159
health_facility,1245,Sawuria CHP,,,159,159,159
health_facility,1246,Fankoya CHP,,,160,160,160
health_facility,1247,Kandeya MCHP,,,160,160,160
health_facility,1248,Kaya MCHP,,,160,160,160
health_facility,1249,Krutor CHP,,,160,160,160
health_facility,1250,Mangae MCHP,,,160,160,160
health_facility,1251,Safinia MCHP,,,160,160,160
health_facility,1252,Sumbaria CHP,,,160,160,160
health_facility,1253,Yiffin CHC,,,160,160,160
health_facility,1254,Bambukoro CHP,,,161,161,161
health_facility,1255,Gbenikoro MCHP,,,161,161,161
health_facility,1256,Koinadugu 2 CHC,,,161,161,161
health_facility,1257,Kondeya (Sengbeh) MCHP,,,161,161,161
health_facility,1258,Nasarah Clinic,,,161,161,161
health_facility,1259,Red Cross (Sengbeh) Clinic,,,161,161,161
health_facility,1260,Karasa MCHP,,,162,162,162
health_facility,1261,Kasanikoro CHP,,,162,162,162
health_facility,1262,Bafodia CHC,,,163,163,163
health_facility,1263,Kadanso MCHP,,,163,163,163
health_facility,1264,Kakoya MCHP,,,163,163,163
health_facility,1265,Sakuta MCHP,,,163,163,163
health_facility,1266,Samamaia MCHP,,,163,163,163
health_facility,1267,Arab (Wara Wara Yagala) Clinic,,,164,164,164
health_facility,1268,Heremakono CHP,,,164,164,164
health_facility,1269,Kabala Government Hospital,,,164,164,164
health_facility,1270,Kabala Static CHC,,,164,164,164
health_facility,1271,Konkoba MCHP,,,164,164,164
health_facility,1272,Mamudia Koro MCHP,,,164,164,164
health_facility,1273,Marie Stopes (Kabala) Clinic,,,164,164,164
health_facility,1274,Senekedugu CHP,,,164,164,164
health_facility,1275,Wara Wara Faith Clinic,,,164,164,164
health_facility,1276,Yataya CHP,,,164,164,164
health_facility,1277,Banadakafaia CHP,,,165,165,165
health_facility,1278,Bandakoro MCHP,,,165,165,165
health_facility,1279,Firawa CHP,,,165,165,165
health_facility,1280,Konombaia CHP,,,165,165,165
health_facility,1281,Deldu Kamaron MCHP,,,166,166,166
health_facility,1282,Mansadu CHC,,,166,166,166
health_facility,1283,Mongo Kamaron CHP,,,166,166,166
health_facility,1284,Tambalia Balia MCHP,,,166,166,166
health_facility,1285,Fullamansa MCHP,,,167,167,167
health_facility,1286,Gbindi CHP,,,167,167,167
health_facility,1287,Manna MCHP,,,167,167,167
health_facility,1288,Sinkunia CHC,,,167,167,167
health_facility,1289,Dogoloya CHP,,,168,168,168
health_facility,1290,Koromasilia MCHP,,,168,168,168
health_facility,1291,Musaia (Dembelia) CHC,,,168,168,168
health_facility,1292,Gbentu CHC,,,169,169,169
health_facility,1293,Hamadalia MCHP,,,169,169,169
health_facility,1294,Kamba Mamudia CHP,,,169,169,169
health_facility,1295,Ganya CHP,,,170,170,170
health_facility,1296,Kaliyereh MCHP,,,170,170,170
health_facility,1297,Dankawalie CHC,,,171,171,171
health_facility,1298,Kamadu Badala MCHP,,,171,171,171
health_facility,1299,Kamadu Sokuralla CHP,,,171,171,171
health_facility,1300,Yiraia CHP,,,171,171,171
health_facility,1301,Bandapirie CHP,,,172,172,172
health_facility,1302,Durukoro MCHP,,,172,172,172
health_facility,1303,Kulanko MCHP,,,172,172,172
health_facility,1304,Kulia CHP,,,172,172,172
health_facility,1305,Yarawadu MCHP,,,172,172,172
health_facility,1306,Kombili CHP,,,173,173,173
health_facility,1307,Mongo Bendugu CHC,,,173,173,173
health_facility,1308,Mongo Karifaia MCHP,,,173,173,173
health_facility,1309,Seria CHP,,,173,173,173
health_facility,1310,Walia MCHP,,,173,173,173
health_facility,1311,Gberefeh MCHP,,,174,174,174
health_facility,1312,Serekolia CHC,,,174,174,174
health_facility,1313,Tubah MCHP,,,174,174,174
health_facility,1314,Kurubonla CHC,,,175,175,175
health_facility,1315,Mansofinia CHP,,,175,175,175
health_facility,1316,Porpon MCHP,,,175,175,175
health_facility,1317,Bumbukoro CHC,,,176,176,176
health_facility,1318,Masonia MCHP,,,176,176,176
health_facility,1319,Falaba CHC,,,177,177,177
health_facility,1320,Gberia Timbakor CHP,,,177,177,177
health_facility,1321,Koindu Kura CHP,,,177,177,177
health_facility,1322,Sonkoya MCHP,,,177,177,177
health_facility,1323,Gbolon MCHP,,,178,178,178
health_facility,1324,Kanku Bramaia MCHP,,,178,178,178
health_facility,1325,Kukuna CHC,,,178,178,178
health_facility,1326,Shekaia MCHP,,,178,178,178
health_facility,1327,Fodaya MCHP,,,179,179,179
health_facility,1328,Mafaray CHP,,,179,179,179
health_facility,1329,Gbalamuya CHC,,,180,180,180
health_facility,1330,Madamaya Good Grace Clinic,,,180,180,180
health_facility,1331,Magbengbeh MCHP,,,180,180,180
health_facility,1332,Tawuya MCHP,,,180,180,180
health_facility,1333,Worreh MCHP,,,180,180,180
health_facility,1334,Barakuya MCHP,,,181,181,181
health_facility,1335,Konta (Bramaia) CHP,,,181,181,181
health_facility,1336,Ahmadiyya Mission Clinic,,,182,182,182
health_facility,1337,Arab (Magbema) Clinic,,,182,182,182
health_facility,1338,Barmoi Luma CHP,,,182,182,182
health_facility,1339,Dibia CHP,,,182,182,182
health_facility,1340,Gbonkomaria CHP,,,182,182,182
health_facility,1341,Kamba MCHP,,,182,182,182
health_facility,1342,Kambia Government Hospital,,,182,182,182
health_facility,1343,Magbema Under Fives Clinic,,,182,182,182
health_facility,1344,Magbethy MCHP,,,182,182,182
health_facility,1345,Mathuraneh MCHP,,,182,182,182
health_facility,1346,Menicurve MCHP,,,182,182,182
health_facility,1347,Mile 18 MCHP,,,182,182,182
health_facility,1348,Modia MCHP,,,182,182,182
health_facility,1349,Red Cross (Magbema) CHP,,,182,182,182
health_facility,1350,Rokupr CHC,,,182,182,182
health_facility,1351,Senthai MCHP,,,182,182,182
health_facility,1352,Wullah Thenkle MCHP,,,182,182,182
health_facility,1353,Kalainkay MCHP,,,183,183,183
health_facility,1354,Macoth MCHP,,,183,183,183
health_facility,1355,Mambolo (Kambia) CHC,,,183,183,183
health_facility,1356,Mayakie MCHP,,,183,183,183
health_facility,1357,Rokel (Mambolo) MCHP,,,183,183,183
health_facility,1358,Romando MCHP,,,183,183,183
health_facility,1359,Rotain Bana CHP,,,183,183,183
health_facility,1360,Tombo Wallah CHP,,,183,183,183
health_facility,1361,Banka Makuloh MCHP,,,184,184,184
health_facility,1362,Kania CHC,,,184,184,184
health_facility,1363,Kawula CHC,,,184,184,184
health_facility,1364,Barmoi Munu CHC,,,185,185,185
health_facility,1365,Gbalan Thallan MCHP,,,185,185,185
health_facility,1366,Bapuya CHP,,,186,186,186
health_facility,1367,Kangbor MCHP,,,186,186,186
health_facility,1368,Kassirie CHC,,,186,186,186
health_facility,1369,Kortimoh MCHP,,,186,186,186
health_facility,1370,Koya (Samu) MCHP,,,186,186,186
health_facility,1371,Kychom CHC,,,186,186,186
health_facility,1372,Mafufuneh CHC,,,186,186,186
health_facility,1373,Mange Bissan MCHP,,,186,186,186
health_facility,1374,Mapotolon CHC,,,186,186,186
health_facility,1375,Moribaya MCHP,,,186,186,186
health_facility,1376,Rokai MCHP,,,186,186,186
health_facility,1377,Rosinor CHP,,,186,186,186
health_facility,1378,Soriebolomia MCHP,,,186,186,186
health_facility,1379,Yelieboya CHP,,,186,186,186
health_facility,1380,Bubuya MCHP,,,187,187,187
health_facility,1381,Kamagbewu MCHP,,,187,187,187
health_facility,1382,Kamassasa CHC,,,187,187,187
health_facility,1383,Kamawala MCHP,,,187,187,187
health_facility,1384,Kasoria CHP,,,187,187,187
health_facility,1385,Katherie MCHP,,,187,187,187
health_facility,1386,Layia Gboray CHP,,,187,187,187
health_facility,1387,Madina (Tonko Limba) CHC,,,187,187,187
health_facility,1388,Madina Wesleyan Clinic,,,187,187,187
health_facility,1389,Masaralie MCHP,,,187,187,187
health_facility,1390,Masselleh CHP,,,187,187,187
health_facility,1391,Masunthun CHP,,,187,187,187
health_facility,1392,Mile 14 CHP,,,187,187,187
health_facility,1393,Numea CHP,,,187,187,187
health_facility,1394,Samaia MCHP,,,187,187,187
health_facility,1395,Sellah Kafta MCHP,,,187,187,187
health_facility,1396,Timbo MCHP,,,187,187,187
health_facility,1397,Yebaya MCHP,,,187,187,187
health_facility,1398,Kamasondo CHC,,,188,188,188
health_facility,1399,Manumtheneh MCHP,,,188,188,188
health_facility,1400,Masamboi MCHP,,,188,188,188
health_facility,1401,Rosint Buya MCHP,,,188,188,188
health_facility,1402,Gbinty CHC,,,189,189,189
health_facility,1403,Gbombana MCHP,,,189,189,189
health_facility,1404,Magborognoh MCHP,,,189,189,189
health_facility,1405,Rogballan (Dibia) CHP,,,189,189,189
health_facility,1406,Rokutolon MCHP,,,189,189,189
health_facility,1407,Borongoh Makarankay MCHP,,,190,190,190
health_facility,1408,Gbainkfay MCHP,,,190,190,190
health_facility,1409,Gbanti CHP,,,190,190,190
health_facility,1410,Gbinti Maria MCHP,,,190,190,190
health_facility,1411,Gbonkobana MCHP,,,190,190,190
health_facility,1412,Kambia CHP,,,190,190,190
health_facility,1413,BatKanu CHC,,,191,191,191
health_facility,1414,Kiamunday MCHP,,,191,191,191
health_facility,1415,Magbaingba MCHP,,,191,191,191
health_facility,1416,Matoto MCHP,,,191,191,191
health_facility,1417,Gbonkonka MCHP,,,192,192,192
health_facility,1418,Rochain Loko CHP,,,192,192,192
health_facility,1419,Foredugu MCHP,,,193,193,193
health_facility,1420,Gbomsamba MCHP,,,193,193,193
health_facility,1421,Mabureh Mende MCHP,,,193,193,193
health_facility,1422,Rokamba MCHP,,,193,193,193
health_facility,1423,Worreh Bana MCHP,,,193,193,193
health_facility,1424,Maron CHP,,,194,194,194
health_facility,1425,Kamalo CHC,,,195,195,195
health_facility,1426,Laiya MCHP,,,195,195,195
health_facility,1427,Laminaya CHP,,,195,195,195
health_facility,1428,Madina Fullah MCHP,,,195,195,195
health_facility,1429,Maharibo CHP,,,195,195,195
health_facility,1430,Marcorba Loko MCHP,,,195,195,195
health_facility,1431,Mayolla CHP,,,195,195,195
health_facility,1432,Rochain Salcost CHP,,,195,195,195
health_facility,1433,Rothatha MCHP,,,195,195,195
health_facility,1434,Gbogbodo MCHP,,,196,196,196
health_facility,1435,Kantia MCHP,,,196,196,196
health_facility,1436,Komneh CHP,,,196,196,196
health_facility,1437,Magbolonthor MCHP,,,196,196,196
health_facility,1438,Sendugu CHC,,,196,196,196
health_facility,1439,Mabunduka CHC,,,197,197,197
health_facility,1440,Malontho MCHP,,,197,197,197
health_facility,1441,Manack MCHP,,,197,197,197
health_facility,1442,Mateboi CHC,,,197,197,197
health_facility,1443,Rogbin MCHP,,,197,197,197
health_facility,1444,Rokulan CHC,,,197,197,197
health_facility,1445,Royanka Lol CHP,,,197,197,197
health_facility,1446,Kabba Ferry CHP,,,198,198,198
health_facility,1447,Kagboray MCHP,,,198,198,198
health_facility,1448,Kamabaio MCHP,,,198,198,198
health_facility,1449,Kamakwie CHP,,,198,198,198
health_facility,1450,Kamakwie Wesleyan Hospital,,,198,198,198
health_facility,1451,Kamawornie MCHP,,,198,198,198
health_facility,1452,Kaponkie MCHP,,,198,198,198
health_facility,1453,Kathanta Yimbor CHC,,,198,198,198
health_facility,1454,Masankorie CHP,,,198,198,198
health_facility,1455,Komoya CHP,,,199,199,199
health_facility,1456,Samaya MCHP,,,199,199,199
health_facility,1457,Dumbaya CHP,,,200,200,200
health_facility,1458,Fintonia CHC,,,200,200,200
health_facility,1459,Sanya MCHP,,,200,200,200
health_facility,1460,Arab (Bake-Loko) Clinic,,,201,201,201
health_facility,1461,Ernest Bai Koroma University (EBK-PL) Clinic,,,201,201,201
health_facility,1462,Gbonkoh Kereneh MCHP,,,201,201,201
health_facility,1463,Kamaranka Under Fives CHP,,,201,201,201
health_facility,1464,Malal CHP,,,201,201,201
health_facility,1465,Sierra Leone Church Maforki CHP,,,201,201,201
health_facility,1466,Barmoi CHP,,,202,202,202
health_facility,1467,Bureh MCHP,,,202,202,202
health_facility,1468,Kalangba (Bureh) MCHP,,,202,202,202
health_facility,1469,Mange CHC,,,202,202,202
health_facility,1470,Masseseh MCHP,,,202,202,202
health_facility,1471,Al-Amin Clinic,,,203,203,203
health_facility,1472,Almamy Amara Clinic,,,203,203,203
health_facility,1473,Arab (Lungi) Clinic,,,203,203,203
health_facility,1474,Bai Bureh Memorial Hospital,,,203,203,203
health_facility,1475,Conacry Dee CHC,,,203,203,203
health_facility,1476,Direct Aid Orphanage (Port Loko) Clinic,,,203,203,203
health_facility,1477,Evans CHC,,,203,203,203
health_facility,1478,Gbaneh Bana CHP,,,203,203,203
health_facility,1479,Gbaneh Lol MCHP,,,203,203,203
health_facility,1480,Grace Community Clinic,,,203,203,203
health_facility,1481,Kasongha CHP,,,203,203,203
health_facility,1482,Long Life Centre Clinic,,,203,203,203
health_facility,1483,Lungi Airport Centre Clinic,,,203,203,203
health_facility,1484,Lungi Government Hospital,,,203,203,203
health_facility,1485,Lungi Under Fives CHP,,,203,203,203
health_facility,1486,Mahera CHC,,,203,203,203
health_facility,1487,Mamankie MCHP,,,203,203,203
health_facility,1488,Mkamsondo MCHP,,,203,203,203
health_facility,1489,Modia CHC,,,203,203,203
health_facility,1490,St John of God CHP,,,203,203,203
health_facility,1491,Tagrin CHC,,,203,203,203
health_facility,1492,Yongoro CHC,,,203,203,203
health_facility,1493,Benkia MCHP,,,204,204,204
health_facility,1494,Bundulai MCHP,,,204,204,204
health_facility,1495,Katongha MCHP,,,204,204,204
health_facility,1496,Malap CHP,,,204,204,204
health_facility,1497,Mana 2 CHP,,,204,204,204
health_facility,1498,Pepel CHC,,,204,204,204
health_facility,1499,Kagbantama CHP,,,205,205,205
health_facility,1500,Kawengha MCHP,,,205,205,205
health_facility,1501,Rogballan (Kasseh) MCHP,,,205,205,205
health_facility,1502,Romeni MCHP,,,205,205,205
health_facility,1503,Kissy Koya MCHP,,,206,206,206
health_facility,1504,Komrabai Ngolla CHP,,,206,206,206
health_facility,1505,Kurankoh CHP,,,206,206,206
health_facility,1506,M'baimba Adama MCHP,,,206,206,206
health_facility,1507,Mabora MCHP,,,206,206,206
health_facility,1508,Magbeni MCHP,,,206,206,206
health_facility,1509,Makalie MCHP,,,206,206,206
health_facility,1510,Makarankay CHP,,,206,206,206
health_facility,1511,Makiteh (Koya) CHP,,,206,206,206
health_facility,1512,Malenki MCHP,,,206,206,206
health_facility,1513,Masiaka (Koya) CHC,,,206,206,206
health_facility,1514,Masumana CHP,,,206,206,206
health_facility,1515,Mawoma MCHP,,,206,206,206
health_facility,1516,Mile 38 CHC,,,206,206,206
health_facility,1517,Rofoindu CHP,,,206,206,206
health_facility,1518,Rokon MCHP,,,206,206,206
health_facility,1519,Sumbuya (Koya) CHP,,,206,206,206
health_facility,1520,Warima (Koya) MCHP,,,206,206,206
health_facility,1521,Babara CHC,,,207,207,207
health_facility,1522,Bailor CHP,,,207,207,207
health_facility,1523,Gbainty Wallah CHP,,,207,207,207
health_facility,1524,Kalangba (Lokomasama) MCHP,,,207,207,207
health_facility,1525,Kargbulor CHP,,,207,207,207
health_facility,1526,Konta Wallah CHC,,,207,207,207
health_facility,1527,Love Bridge Hospital,,,207,207,207
health_facility,1528,Mapillah MCHP,,,207,207,207
health_facility,1529,Masulamany CHP,,,207,207,207
health_facility,1530,Mathen MCHP,,,207,207,207
health_facility,1531,Menika CHP,,,207,207,207
health_facility,1532,Musaia (Lokomasama) CHP,,,207,207,207
health_facility,1533,Petifu Junction CHC,,,207,207,207
health_facility,1534,Katick CHP,,,208,208,208
health_facility,1535,Konta Line CHC,,,208,208,208
health_facility,1536,Mamaligie MCHP,,,208,208,208
health_facility,1537,Masimera CHC,,,208,208,208
health_facility,1538,Mathineh CHP,,,208,208,208
health_facility,1539,Mayola Lal Ratun MCHP,,,208,208,208
health_facility,1540,Mayombo MCHP,,,208,208,208
health_facility,1541,Nonkoba CHP,,,208,208,208
health_facility,1542,Rokassa CHC,,,208,208,208
health_facility,1543,Rokel (Masimera) MCHP,,,208,208,208
health_facility,1544,Rotheren MCHP,,,208,208,208
health_facility,1545,Rothuma MCHP,,,208,208,208
health_facility,1546,Royeiben CHP,,,208,208,208
health_facility,1547,Mabain MCHP,,,209,209,209
health_facility,1548,Minthomore CHP,,,209,209,209
health_facility,1549,Mabonie CHP,,,210,210,210
health_facility,1550,Mafoimara CHP,,,210,210,210
health_facility,1551,Maforay (Maforki) MCHP,,,210,210,210
health_facility,1552,Magbengbenra MCHP,,,210,210,210
health_facility,1553,Makaba MCHP,,,210,210,210
health_facility,1554,Mapawn MCHP,,,210,210,210
health_facility,1555,Maronko MCHP,,,210,210,210
health_facility,1556,New Maforki CHP,,,210,210,210
health_facility,1557,Petifu (Maforki) MCHP,,,210,210,210
health_facility,1558,Rogbere Junction CHC,,,210,210,210
health_facility,1559,Kambia Makama CHP,,,211,211,211
health_facility,1560,Malekuray CHC,,,211,211,211
health_facility,1561,Arab (Lunsar) Clinic,,,212,212,212
health_facility,1562,Lunsar CHC,,,212,212,212
health_facility,1563,Magbele MCHP,,,212,212,212
health_facility,1564,Magbill CHP,,,212,212,212
health_facility,1565,Makabo MCHP,,,212,212,212
health_facility,1566,Mamusa MCHP,,,212,212,212
health_facility,1567,Mange Acre CHC,,,212,212,212
health_facility,1568,Pincr's Clinic,,,212,212,212
health_facility,1569,Poor Man's Clinic,,,212,212,212
health_facility,1570,Rolembray MCHP,,,212,212,212
health_facility,1571,St John of God Hospital,,,212,212,212
health_facility,1572,St John of God Under Fives CHP,,,212,212,212
health_facility,1573,Asheea MCHP,,,213,213,213
health_facility,1574,Robaka MCHP,,,213,213,213
health_facility,1575,Rogbaneh MCHP,,,213,213,213
health_facility,1576,Crossing MCHP,,,214,214,214
health_facility,1577,Don Bosco Fambul Clinic,,,214,214,214
health_facility,1578,Fogbo (Koya Rural) MCHP,,,214,214,214
health_facility,1579,Madaka MCHP,,,214,214,214
health_facility,1580,Makobeh MCHP,,,214,214,214
health_facility,1581,Makonkondey MCHP,,,214,214,214
health_facility,1582,Malambay CHP,,,214,214,214
health_facility,1583,Masorie CHP,,,214,214,214
health_facility,1584,Newton CHC,,,214,214,214
health_facility,1585,Songo CHC,,,214,214,214
health_facility,1586,Charlotte CHP,,,215,215,215
health_facility,1587,Fourah Bay College CHC,,,215,215,215
health_facility,1588,Gloucester CHP,,,215,215,215
